day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
7,2021,10,03,2021-10-03,69.4,55.6,1015.5,10.0,999.9,999.9,999.9,77.0,57.0,0.0,999.9,0,328
1,2021,10,04,2021-10-04,69.2,64.8,1013.9,6.5,999.9,999.9,999.9,77.0,61.0,0.08,999.9,0,290
2,2021,10,05,2021-10-05,62.1,57.4,1021.8,9.8,2.0,4.1,999.9,73.0,60.1,0.07,999.9,0,318
3,2021,10,06,2021-10-06,64.0,57.5,1027.8,10.0,1.7,6.0,999.9,69.8,61.0,0.0,999.9,0,270
4,2021,10,07,2021-10-07,66.6,59.7,1025.6,9.7,0.9,5.1,999.9,73.0,61.0,0.0,999.9,0,368
5,2021,10,08,2021-10-08,67.3,60.4,1021.1,8.2,2.1,8.0,999.9,75.9,61.0,0.0,999.9,0,361
6,2021,10,09,2021-10-09,64.4,56.4,1023.0,10.0,6.7,13.0,20.0,75.9,60.1,0.0,999.9,0,268
7,2021,10,10,2021-10-10,63.0,58.3,1022.2,8.5,8.9,13.0,20.0,66.9,60.1,0.01,999.9,0,269
1,2021,10,11,2021-10-11,64.8,57.8,1018.6,10.0,7.0,13.0,21.0,71.1,61.0,0.1,999.9,0,297
2,2021,10,12,2021-10-12,64.9,58.6,1019.3,10.0,2.6,6.0,999.9,71.1,55.0,0.0,999.9,0,321
3,2021,10,13,2021-10-13,65.4,60.2,1017.0,9.3,0.8,5.1,999.9,69.1,61.0,0.0,999.9,0,312
4,2021,10,14,2021-10-14,68.3,59.5,1013.8,8.2,2.7,6.0,999.9,75.9,61.0,0.0,999.9,0,353
5,2021,10,15,2021-10-15,69.4,59.4,1013.1,10.0,1.6,6.0,999.9,78.1,63.0,0.0,999.9,0,381
6,2021,10,16,2021-10-16,70.0,60.5,1008.1,9.6,3.7,13.0,28.0,79.0,63.0,0.0,999.9,0,339
7,2021,10,17,2021-10-17,57.3,48.4,1008.8,9.0,5.7,8.0,15.9,75.9,53.1,0.25,999.9,0,319
1,2021,10,18,2021-10-18,53.2,39.7,1010.9,9.9,5.8,13.0,25.1,61.0,48.9,0.0,999.9,0,318
2,2021,10,19,2021-10-19,54.2,38.7,1015.1,10.0,4.8,8.9,18.1,66.0,46.9,0.0,999.9,0,302
3,2021,10,20,2021-10-20,64.2,45.7,1015.2,10.0,3.5,8.0,999.9,75.0,46.9,0.0,999.9,0,365
4,2021,10,21,2021-10-21,66.6,50.1,1015.3,10.0,3.0,8.0,15.9,75.0,55.9,0.0,999.9,0,371
5,2021,10,22,2021-10-22,64.8,52.0,1010.8,10.0,4.0,8.9,15.9,73.0,59.0,0.0,999.9,0,381
6,2021,10,23,2021-10-23,55.2,43.1,1014.3,9.9,2.6,6.0,999.9,69.1,48.0,0.0,999.9,0,312
7,2021,10,24,2021-10-24,53.0,42.2,1019.8,10.0,2.7,6.0,999.9,59.0,46.9,0.01,999.9,0,236
1,2021,10,25,2021-10-25,63.4,58.0,1014.6,8.3,2.2,5.1,999.9,73.0,46.9,0.06,999.9,0,330
2,2021,10,26,2021-10-26,60.2,57.8,997.7,5.7,5.2,12.0,25.1,73.0,55.0,2.38,999.9,0,323
3,2021,10,27,2021-10-27,57.3,49.9,1003.4,8.4,7.4,13.0,20.0,60.1,53.6,1.28,999.9,0,323
4,2021,10,28,2021-10-28,53.4,42.0,1012.9,10.0,4.3,8.0,999.9,61.0,48.9,0.16,999.9,0,344
5,2021,10,29,2021-10-29,53.0,43.5,1012.1,10.0,6.8,13.0,24.1,57.0,46.9,0.0,999.9,0,357
6,2021,10,30,2021-10-30,57.4,53.3,1003.4,7.0,6.3,13.0,28.9,64.0,46.9,0.92,999.9,0,352
7,2021,10,31,2021-10-31,58.3,53.4,1001.5,7.6,3.4,9.9,18.1,64.0,53.1,0.1,999.9,0,362
1,2021,11,01,2021-11-01,55.7,41.1,1014.6,10.0,5.1,11.1,18.1,63.0,53.1,0.04,999.9,0,331
2,2021,11,02,2021-11-02,50.8,35.0,1022.1,10.0,2.1,8.9,999.9,57.9,48.9,0.0,999.9,0,276
3,2021,11,03,2021-11-03,45.8,31.9,1023.4,10.0,3.5,8.9,15.0,53.1,41.0,0.0,999.9,0,321
4,2021,11,04,2021-11-04,44.5,27.1,1026.7,10.0,3.2,7.0,999.9,51.1,39.0,0.0,999.9,0,317
5,2021,11,05,2021-11-05,44.8,28.5,1026.6,10.0,3.4,7.0,999.9,51.1,39.0,0.0,999.9,0,386
6,2021,11,06,2021-11-06,45.9,28.8,1029.1,10.0,2.5,4.1,999.9,52.0,39.0,0.0,999.9,0,335
7,2021,11,07,2021-11-07,46.5,32.4,1023.1,9.6,2.2,5.1,999.9,53.1,39.9,0.0,999.9,0,265
1,2021,11,08,2021-11-08,53.2,34.5,1019.6,10.0,2.8,5.1,999.9,63.0,39.9,0.0,999.9,0,329
2,2021,11,09,2021-11-09,57.9,42.1,1018.9,10.0,2.4,6.0,999.9,68.0,44.1,0.0,999.9,0,327
3,2021,11,10,2021-11-10,59.5,41.1,1017.4,9.8,2.3,9.9,15.9,68.0,50.0,0.0,999.9,0,346
4,2021,11,11,2021-11-11,52.3,35.6,1025.0,10.0,3.2,7.0,999.9,64.0,45.0,0.0,999.9,0,293
5,2021,11,12,2021-11-12,61.5,55.8,1016.4,8.0,5.6,12.0,26.0,64.9,45.0,0.01,999.9,1,353
6,2021,11,13,2021-11-13,52.4,38.8,1009.8,9.6,3.4,14.0,35.0,64.9,42.1,0.48,999.9,1,335
7,2021,11,14,2021-11-14,42.7,30.8,1012.1,10.0,3.6,11.1,20.0,46.9,37.9,0.33,999.9,0,269
1,2021,11,15,2021-11-15,43.5,33.6,1009.0,9.9,5.2,11.1,20.0,48.0,37.9,0.02,999.9,0,343
2,2021,11,16,2021-11-16,42.3,27.3,1018.4,10.0,5.8,8.0,17.1,48.9,36.0,0.0,999.9,0,315
3,2021,11,17,2021-11-17,46.8,32.1,1024.8,10.0,1.8,6.0,999.9,55.9,36.0,0.0,999.9,0,317
4,2021,11,18,2021-11-18,59.6,48.6,1016.9,9.9,4.1,7.0,15.0,69.1,55.0,0.0,999.9,0,351
5,2021,11,19,2021-11-19,46.7,30.8,1021.3,9.4,7.7,14.0,21.0,69.1,39.9,0.1,999.9,0,349
6,2021,11,20,2021-11-20,41.1,25.4,1032.7,10.0,3.3,8.0,15.0,48.0,35.1,0.01,999.9,0,305
7,2021,11,21,2021-11-21,48.5,35.0,1026.2,10.0,2.9,6.0,999.9,55.9,35.1,0.0,999.9,0,273
1,2021,11,22,2021-11-22,49.8,40.8,1011.9,9.7,5.1,8.9,18.1,55.9,41.0,0.03,999.9,0,314
2,2021,11,23,2021-11-23,36.7,17.1,1015.2,10.0,7.5,14.0,24.1,55.0,32.0,0.02,999.9,0,340
3,2021,11,24,2021-11-24,36.2,17.2,1024.7,10.0,4.2,8.9,18.1,45.0,30.0,0.0,999.9,0,368
4,2021,11,25,2021-11-25,46.2,22.6,1019.0,10.0,3.0,7.0,999.9,55.9,30.0,0.0,999.9,0,217
5,2021,11,26,2021-11-26,45.4,32.6,1005.3,9.0,5.7,15.0,28.0,55.9,39.0,0.07,999.9,0,261
6,2021,11,27,2021-11-27,36.7,19.7,1009.0,10.0,8.4,17.1,27.0,46.9,35.1,0.06,999.9,0,264
7,2021,11,28,2021-11-28,36.2,25.4,1012.1,9.0,2.2,6.0,999.9,41.0,33.1,0.0,999.9,0,271
1,2021,11,29,2021-11-29,39.3,26.7,1011.3,10.0,4.9,9.9,18.1,45.0,33.1,0.0,999.9,0,323
2,2021,11,30,2021-11-30,35.7,22.7,1015.5,10.0,4.3,8.0,15.0,45.0,30.9,0.0,999.9,0,282
3,2021,12,01,2021-12-01,43.3,25.9,1018.5,10.0,4.0,8.9,19.0,48.9,30.9,0.0,999.9,0,266
4,2021,12,02,2021-12-02,51.7,39.9,1010.8,9.7,4.2,7.0,17.1,57.9,39.9,0.04,999.9,0,319
5,2021,12,03,2021-12-03,46.2,26.0,1010.0,10.0,7.5,12.0,27.0,57.9,41.0,0.0,999.9,0,343
6,2021,12,04,2021-12-04,41.5,24.0,1019.0,10.0,3.0,9.9,14.0,48.0,36.0,0.0,999.9,0,278
7,2021,12,05,2021-12-05,43.3,22.8,1025.9,10.0,1.9,6.0,999.9,48.0,36.0,0.0,999.9,0,255
1,2021,12,06,2021-12-06,51.6,44.6,1013.8,6.8,4.1,7.0,19.0,61.0,39.0,0.3,999.9,1,345
2,2021,12,07,2021-12-07,41.7,23.1,1018.3,9.4,6.1,17.1,33.0,61.0,36.0,0.12,999.9,0,321
3,2021,12,08,2021-12-08,38.6,25.8,1018.0,10.0,4.0,8.0,999.9,43.0,36.0,0.0,999.9,0,287
4,2021,12,09,2021-12-09,34.8,21.8,1019.8,9.4,5.1,9.9,22.0,42.1,30.9,0.04,999.9,0,283
5,2021,12,10,2021-12-10,43.1,26.6,1021.8,10.0,3.1,7.0,999.9,50.0,30.9,0.0,999.9,0,301
6,2021,12,11,2021-12-11,53.3,46.8,1012.9,7.5,3.2,8.9,17.1,66.2,44.6,0.09,999.9,0,307
7,2021,12,12,2021-12-12,49.9,28.1,1014.1,9.7,7.6,17.1,27.0,66.0,42.1,0.08,999.9,0,266
1,2021,12,13,2021-12-13,45.1,18.7,1023.9,10.0,6.6,12.0,17.1,55.9,39.9,0.0,999.9,0,302
2,2021,12,14,2021-12-14,48.1,19.2,1029.1,10.0,4.7,7.0,18.1,53.1,39.9,0.0,999.9,0,322
3,2021,12,15,2021-12-15,46.4,27.9,1036.2,10.0,4.8,8.9,999.9,54.0,39.9,0.0,999.9,0,285
4,2021,12,16,2021-12-16,56.7,43.8,1019.3,10.0,6.5,11.1,20.0,62.1,39.9,0.0,999.9,0,317
5,2021,12,17,2021-12-17,58.0,29.3,1015.6,10.0,6.5,12.0,20.0,62.1,53.1,0.0,999.9,0,305
6,2021,12,18,2021-12-18,44.1,29.5,1020.2,8.0,3.9,7.0,999.9,60.1,39.0,0.0,999.9,0,331
7,2021,12,19,2021-12-19,40.9,32.0,1015.8,7.1,4.8,11.1,21.0,48.0,33.1,0.08,999.9,0,291
1,2021,12,20,2021-12-20,30.4,13.8,1026.0,10.0,4.5,8.0,999.9,45.0,25.0,0.02,999.9,0,292
2,2021,12,21,2021-12-21,36.3,20.3,1019.6,10.0,4.2,7.0,15.9,43.0,25.0,0.0,999.9,0,256
3,2021,12,22,2021-12-22,41.2,29.7,1005.6,8.7,5.4,11.1,21.0,46.9,30.9,0.12,999.9,0,278
4,2021,12,23,2021-12-23,33.3,14.0,1018.3,10.0,5.5,12.0,22.9,46.9,30.9,0.0,999.9,0,302
5,2021,12,24,2021-12-24,34.8,25.3,1019.1,8.6,3.4,8.0,999.9,39.9,30.0,0.03,999.9,1,281
6,2021,12,25,2021-12-25,40.5,36.6,1005.4,5.6,3.0,7.0,15.0,48.9,30.0,0.05,999.9,0,189
7,2021,12,26,2021-12-26,46.8,33.7,1008.3,9.7,7.6,13.0,24.1,52.0,36.0,0.11,999.9,0,186
1,2021,12,27,2021-12-27,37.4,22.5,1017.8,10.0,4.9,11.1,19.0,51.1,34.0,0.0,999.9,0,207
2,2021,12,28,2021-12-28,40.0,33.3,1010.7,7.4,4.1,8.9,999.9,46.9,34.0,0.09,999.9,0,221
3,2021,12,29,2021-12-29,42.6,37.4,1011.7,6.3,5.0,11.1,14.0,46.9,36.0,0.19,999.9,0,192
4,2021,12,30,2021-12-30,45.0,41.7,1013.8,4.7,2.8,6.0,999.9,48.9,41.0,0.05,999.9,0,223
5,2021,12,31,2021-12-31,50.2,45.6,1013.8,6.3,2.0,7.0,999.9,55.0,43.0,0.0,999.9,0,232
6,2022,01,01,2022-01-01,52.3,49.5,1009.6,6.5,1.9,7.0,999.9,55.9,48.0,0.0,999.9,0,283
7,2022,01,02,2022-01-02,53.2,50.6,1002.9,5.8,4.1,8.9,19.0,59.0,46.0,0.83,999.9,0,181
1,2022,01,03,2022-01-03,32.0,16.4,1018.0,10.0,8.5,14.0,26.0,39.9,26.1,0.04,999.9,0,208
2,2022,01,04,2022-01-04,25.3,8.7,1027.2,10.0,5.7,9.9,18.1,37.0,19.0,0.0,999.9,0,255
3,2022,01,05,2022-01-05,37.5,29.1,1018.3,8.5,4.2,12.0,20.0,46.9,19.0,0.03,999.9,0,306
4,2022,01,06,2022-01-06,38.7,23.9,1009.8,10.0,6.1,9.9,18.1,46.9,30.9,0.2,999.9,0,233
5,2022,01,07,2022-01-07,31.1,20.1,1011.9,6.1,6.9,11.1,22.9,41.0,27.0,0.35,999.9,1,296
6,2022,01,08,2022-01-08,25.2,7.0,1030.1,10.0,6.3,11.1,21.0,34.0,19.9,0.03,5.9,0,236
7,2022,01,09,2022-01-09,34.0,21.3,1027.4,9.7,6.2,12.0,19.0,39.0,19.9,0.0,3.1,0,234
1,2022,01,10,2022-01-10,32.7,17.6,1018.4,9.3,7.7,17.1,27.0,39.9,27.0,0.1,3.1,0,265
2,2022,01,11,2022-01-11,19.6,0.1,1028.9,9.7,7.2,12.0,22.0,39.9,15.1,0.0,999.9,0,257
3,2022,01,12,2022-01-12,27.9,9.5,1025.0,10.0,4.7,12.0,21.0,39.9,15.1,0.0,999.9,0,250
4,2022,01,13,2022-01-13,39.6,24.2,1016.3,9.8,2.7,7.0,999.9,48.0,35.1,0.0,999.9,0,268
5,2022,01,14,2022-01-14,39.4,29.6,1009.4,10.0,6.4,13.0,22.9,48.0,32.0,0.0,999.9,0,289
6,2022,01,15,2022-01-15,18.2,1.0,1021.2,10.0,6.3,9.9,20.0,43.0,10.0,0.0,999.9,0,236
7,2022,01,16,2022-01-16,17.3,4.5,1027.3,9.7,6.7,14.0,20.0,32.0,10.0,0.0,999.9,0,266
1,2022,01,17,2022-01-17,37.5,32.6,989.4,6.1,9.6,19.0,31.1,44.1,30.2,1.5,999.9,0,203
2,2022,01,18,2022-01-18,33.5,15.9,1006.3,10.0,8.9,13.0,25.1,44.1,30.0,0.03,999.9,0,258
3,2022,01,19,2022-01-19,37.4,19.8,1018.6,10.0,4.7,8.9,22.9,48.9,28.0,0.0,999.9,0,255
4,2022,01,20,2022-01-20,38.8,26.0,1017.9,7.7,6.3,12.0,20.0,48.9,28.0,0.15,999.9,0,246
5,2022,01,21,2022-01-21,19.3,0.3,1031.9,10.0,6.9,11.1,21.0,28.9,14.0,0.15,999.9,0,288
6,2022,01,22,2022-01-22,20.5,3.4,1029.3,10.0,5.2,11.1,17.1,28.9,12.9,0.0,999.9,0,267
7,2022,01,23,2022-01-23,29.1,7.8,1014.3,10.0,5.3,9.9,18.1,37.0,12.9,0.0,999.9,0,229
1,2022,01,24,2022-01-24,30.5,20.7,1011.1,8.1,3.4,8.0,999.9,37.0,24.1,0.02,999.9,0,238
2,2022,01,25,2022-01-25,37.3,24.3,1012.6,9.0,4.9,8.9,15.0,42.1,26.1,0.0,999.9,0,235
3,2022,01,26,2022-01-26,25.6,4.1,1025.0,10.0,5.8,11.1,20.0,42.1,19.9,0.0,999.9,0,266
4,2022,01,27,2022-01-27,23.9,4.6,1029.9,10.0,4.2,8.0,999.9,32.0,17.1,0.0,999.9,0,272
5,2022,01,28,2022-01-28,30.6,17.8,1021.2,6.6,3.7,8.0,17.1,32.0,17.1,0.0,999.9,0,283
6,2022,01,29,2022-01-29,21.9,16.1,1005.6,2.1,9.7,15.0,28.0,32.0,15.1,0.58,999.9,1,276
7,2022,01,30,2022-01-30,17.1,-1.0,1013.3,10.0,7.9,15.0,24.1,28.9,12.0,0.32,5.9,0,224
1,2022,01,31,2022-01-31,25.0,5.6,1025.3,10.0,3.5,6.0,14.0,30.9,12.0,0.0,7.1,0,312
2,2022,02,01,2022-02-01,28.6,14.0,1032.9,10.0,4.4,8.0,999.9,36.0,21.0,0.0,5.9,0,274
3,2022,02,02,2022-02-02,37.7,30.6,1031.3,8.8,3.5,6.0,999.9,46.9,23.0,0.0,5.9,0,268
4,2022,02,03,2022-02-03,44.4,42.1,1024.8,4.5,3.0,8.9,999.9,48.0,32.0,0.01,3.9,1,248
5,2022,02,04,2022-02-04,43.6,40.8,1013.6,5.5,5.4,9.9,22.0,57.0,28.9,0.6,2.0,0,288
6,2022,02,05,2022-02-05,24.9,14.4,1021.7,9.7,7.2,13.0,24.1,28.4,21.9,0.53,999.9,0,295
7,2022,02,06,2022-02-06,22.3,7.2,1035.4,10.0,4.7,11.1,19.0,30.0,17.1,0.0,999.9,0,270
1,2022,02,07,2022-02-07,32.7,28.2,1030.7,5.9,3.3,8.9,999.9,37.4,28.4,0.0,999.9,0,276
2,2022,02,08,2022-02-08,37.6,30.1,1013.4,8.1,5.4,12.0,22.0,45.0,30.0,0.22,999.9,0,279
3,2022,02,09,2022-02-09,35.8,19.9,1017.3,10.0,3.8,8.9,999.9,46.0,28.9,0.07,999.9,0,272
4,2022,02,10,2022-02-10,44.7,29.1,1011.6,9.9,4.1,9.9,17.1,54.0,28.9,0.0,999.9,0,302
5,2022,02,11,2022-02-11,47.5,23.3,1014.3,10.0,4.2,8.9,22.0,57.0,37.0,0.0,999.9,0,319
6,2022,02,12,2022-02-12,53.9,27.9,1012.6,10.0,6.8,9.9,20.0,59.0,37.9,0.0,999.9,0,237
7,2022,02,13,2022-02-13,35.0,24.8,1019.0,5.1,5.4,9.9,19.0,59.0,28.9,0.14,999.9,1,229
1,2022,02,14,2022-02-14,21.8,3.5,1019.5,10.0,7.9,12.0,22.0,42.1,16.0,0.09,1.2,0,305
2,2022,02,15,2022-02-15,21.9,0.3,1034.1,10.0,4.5,8.0,999.9,30.0,16.0,0.0,1.2,0,289
3,2022,02,16,2022-02-16,34.9,18.9,1038.1,10.0,4.5,8.0,17.1,43.0,16.0,0.0,999.9,0,278
4,2022,02,17,2022-02-17,55.6,41.7,1022.5,10.0,6.6,11.1,22.0,68.0,45.0,0.0,999.9,0,267
5,2022,02,18,2022-02-18,49.5,35.9,1005.5,8.7,8.5,15.0,26.0,68.0,33.1,0.64,999.9,0,279
6,2022,02,19,2022-02-19,31.4,11.1,1016.1,10.0,5.6,15.0,29.9,39.0,26.1,0.33,999.9,0,237
7,2022,02,20,2022-02-20,27.0,3.6,1028.2,10.0,7.7,15.0,27.0,39.9,21.0,0.0,999.9,0,245
1,2022,02,21,2022-02-21,39.2,21.2,1026.8,10.0,4.9,8.9,22.9,55.0,21.0,0.0,999.9,0,194
2,2022,02,22,2022-02-22,45.1,39.5,1025.5,6.4,4.3,9.9,19.0,55.0,32.0,0.0,999.9,0,244
3,2022,02,23,2022-02-23,60.8,49.0,1014.0,10.0,6.6,11.1,26.0,68.0,37.0,0.26,999.9,0,253
4,2022,02,24,2022-02-24,32.9,12.7,1028.8,10.0,7.0,15.0,21.0,43.0,28.9,0.0,999.9,0,223
5,2022,02,25,2022-02-25,33.2,25.2,1023.6,6.6,7.0,14.0,22.0,41.0,28.9,0.5,999.9,0,251
6,2022,02,26,2022-02-26,29.2,12.1,1028.2,10.0,6.6,12.0,22.0,41.0,24.1,0.24,999.9,0,247
7,2022,02,27,2022-02-27,35.8,15.1,1018.2,10.0,7.5,14.0,25.1,48.0,24.1,0.0,999.9,0,244
1,2022,02,28,2022-02-28,32.5,6.2,1021.3,10.0,6.9,13.0,22.0,48.0,26.1,0.0,999.9,0,278
2,2022,03,01,2022-03-01,37.3,16.5,1022.3,10.0,4.8,13.0,20.0,46.0,26.1,0.0,999.9,0,248
3,2022,03,02,2022-03-02,45.8,28.4,1014.5,9.9,5.0,7.0,18.1,52.0,30.9,0.0,999.9,0,246
4,2022,03,03,2022-03-03,41.6,21.2,1015.1,9.7,7.5,15.0,24.1,52.0,33.1,0.03,999.9,0,318
5,2022,03,04,2022-03-04,27.7,2.6,1031.6,10.0,5.7,11.1,19.0,48.0,21.0,0.0,999.9,0,328
6,2022,03,05,2022-03-05,37.8,14.8,1031.8,10.0,2.9,7.0,15.0,46.0,21.0,0.0,999.9,0,259
7,2022,03,06,2022-03-06,51.7,42.7,1019.2,8.5,4.5,9.9,19.0,68.0,32.0,0.0,999.9,1,237
1,2022,03,07,2022-03-07,67.2,52.2,1008.8,9.8,5.3,11.1,20.0,73.9,59.0,0.06,999.9,0,329
2,2022,03,08,2022-03-08,47.4,24.1,1013.3,10.0,9.6,18.1,34.0,73.9,39.0,0.03,999.9,0,259
3,2022,03,09,2022-03-09,37.7,25.6,1019.9,6.6,4.8,9.9,14.0,50.0,33.1,0.01,999.9,1,286
4,2022,03,10,2022-03-10,39.1,30.2,1020.2,8.5,2.3,8.0,999.9,51.1,33.1,0.55,999.9,0,268
5,2022,03,11,2022-03-11,45.4,25.5,1018.5,10.0,3.1,8.0,15.9,55.0,33.1,0.0,999.9,0,329
6,2022,03,12,2022-03-12,39.8,34.4,1002.0,7.0,7.1,18.1,32.1,55.0,24.1,0.01,999.9,0,253
7,2022,03,13,2022-03-13,26.7,7.3,1015.6,9.4,9.2,15.9,28.0,48.0,21.9,0.49,999.9,0,274
1,2022,03,14,2022-03-14,42.0,20.9,1027.3,10.0,4.7,8.9,18.1,55.9,21.9,0.0,999.9,0,311
2,2022,03,15,2022-03-15,53.6,30.5,1023.6,10.0,4.7,8.0,18.1,68.0,33.1,0.0,999.9,0,295
3,2022,03,16,2022-03-16,57.5,37.4,1021.3,10.0,3.7,9.9,15.9,68.0,46.0,0.0,999.9,0,311
4,2022,03,17,2022-03-17,48.9,45.2,1018.2,4.1,5.7,11.1,15.9,66.9,45.0,0.0,999.9,1,279
5,2022,03,18,2022-03-18,57.6,49.3,1015.0,6.1,2.9,7.0,14.0,73.9,45.0,0.08,999.9,1,362
6,2022,03,19,2022-03-19,57.1,50.3,1010.4,7.0,3.2,7.0,999.9,66.9,48.2,0.0,999.9,0,287
7,2022,03,20,2022-03-20,57.0,42.4,1007.5,9.8,5.0,9.9,25.1,69.1,51.1,0.05,999.9,0,259
1,2022,03,21,2022-03-21,51.3,25.4,1016.3,9.6,8.6,13.0,25.1,62.1,44.1,0.0,999.9,0,292
2,2022,03,22,2022-03-22,51.6,14.5,1020.2,10.0,6.1,11.1,18.1,62.1,43.0,0.0,999.9,0,290
3,2022,03,23,2022-03-23,44.7,16.8,1023.4,10.0,5.7,8.0,15.9,57.9,39.9,0.0,999.9,0,273
4,2022,03,24,2022-03-24,42.2,38.8,1014.9,5.4,10.1,18.1,26.0,48.9,37.9,0.37,999.9,0,266
5,2022,03,25,2022-03-25,49.5,39.3,1003.1,8.7,4.0,9.9,21.0,60.1,37.9,0.64,999.9,0,307
6,2022,03,26,2022-03-26,50.0,32.5,998.8,9.9,4.7,11.1,17.1,60.1,44.1,0.02,999.9,0,288
7,2022,03,27,2022-03-27,41.5,24.4,1002.2,10.0,8.0,13.0,25.1,46.9,36.0,0.0,999.9,0,267
1,2022,03,28,2022-03-28,27.9,2.8,1011.3,10.0,10.6,15.9,26.0,46.0,23.0,0.0,999.9,0,299
2,2022,03,29,2022-03-29,29.1,6.5,1019.2,10.0,10.4,15.0,29.9,37.9,23.0,0.0,999.9,0,272
3,2022,03,30,2022-03-30,36.3,8.9,1022.2,10.0,4.5,8.9,999.9,46.9,24.1,0.0,999.9,0,285
4,2022,03,31,2022-03-31,53.1,44.3,1008.1,8.1,3.9,8.0,15.9,66.0,28.9,0.0,999.9,0,281
5,2022,04,01,2022-04-01,55.7,43.4,1001.3,9.6,7.1,15.0,28.9,66.0,44.1,0.35,999.9,0,290
6,2022,04,02,2022-04-02,44.6,20.6,1015.6,10.0,6.8,12.0,26.0,61.0,37.9,0.28,999.9,0,277
7,2022,04,03,2022-04-03,45.2,35.3,1010.8,9.5,2.4,7.0,15.9,54.0,37.9,0.0,999.9,0,257
1,2022,04,04,2022-04-04,45.7,27.6,1013.3,10.0,6.6,11.1,20.0,54.0,39.0,0.12,999.9,0,289
2,2022,04,05,2022-04-05,49.9,28.3,1017.0,10.0,2.2,5.1,999.9,57.0,39.0,0.0,999.9,0,252
3,2022,04,06,2022-04-06,47.9,44.2,1010.6,7.3,9.5,15.9,32.1,57.0,44.1,0.32,999.9,0,253
4,2022,04,07,2022-04-07,48.8,44.8,1010.1,7.3,6.3,12.0,22.0,53.1,44.1,0.17,999.9,0,283
5,2022,04,08,2022-04-08,55.3,41.0,1002.4,7.9,5.9,11.1,25.1,64.9,45.0,1.15,999.9,1,343
6,2022,04,09,2022-04-09,52.0,36.7,1003.5,9.8,4.9,12.0,20.0,64.9,46.9,0.01,999.9,0,293
7,2022,04,10,2022-04-10,47.1,28.9,1007.2,10.0,6.6,15.9,26.0,55.0,42.1,0.04,999.9,0,285
1,2022,04,11,2022-04-11,48.0,25.4,1017.6,10.0,5.9,12.0,21.0,61.0,39.9,0.0,999.9,0,283
2,2022,04,12,2022-04-12,58.1,40.0,1016.0,10.0,3.8,8.0,999.9,72.0,39.9,0.0,999.9,0,312
3,2022,04,13,2022-04-13,62.8,44.5,1016.5,10.0,3.5,8.9,14.0,72.0,50.0,0.07,999.9,0,296
4,2022,04,14,2022-04-14,67.0,53.3,1007.7,9.7,3.4,13.0,22.0,79.0,55.0,0.0,999.9,0,331
5,2022,04,15,2022-04-15,60.1,26.7,1017.5,10.0,5.0,8.9,18.1,79.0,52.0,0.06,999.9,0,292
6,2022,04,16,2022-04-16,60.7,33.7,1013.8,10.0,5.7,9.9,18.1,73.0,52.0,0.0,999.9,0,282
7,2022,04,17,2022-04-17,45.7,27.7,1018.0,9.6,6.7,14.0,20.0,51.1,41.0,0.2,999.9,0,241
1,2022,04,18,2022-04-18,45.4,23.1,1026.0,10.0,3.6,8.9,17.1,54.0,39.0,0.0,999.9,0,239
2,2022,04,19,2022-04-19,44.5,34.1,1007.5,7.3,9.4,15.9,27.0,54.0,39.0,2.09,999.9,0,256
3,2022,04,20,2022-04-20,49.1,23.4,1023.2,10.0,6.9,12.0,22.0,60.1,39.0,1.24,999.9,0,282
4,2022,04,21,2022-04-21,51.4,36.5,1030.9,10.0,4.7,9.9,20.0,60.1,42.1,0.0,999.9,0,237
5,2022,04,22,2022-04-22,60.1,33.9,1027.2,10.0,5.2,9.9,15.0,70.0,44.1,0.0,999.9,0,276
6,2022,04,23,2022-04-23,57.3,29.6,1028.2,9.7,4.8,8.0,999.9,70.0,51.1,0.0,999.9,0,285
7,2022,04,24,2022-04-24,56.3,34.9,1024.0,10.0,4.8,11.1,18.1,64.9,51.1,0.0,999.9,0,271
1,2022,04,25,2022-04-25,51.9,31.8,1024.0,10.0,4.1,8.0,999.9,63.0,46.0,0.0,999.9,0,256
2,2022,04,26,2022-04-26,54.3,45.3,1019.0,9.2,3.7,6.0,999.9,60.1,46.0,0.0,999.9,0,244
3,2022,04,27,2022-04-27,52.5,33.5,1013.8,9.8,7.0,13.0,25.1,60.1,46.9,0.02,999.9,0,314
4,2022,04,28,2022-04-28,46.8,15.8,1015.8,10.0,10.1,17.1,28.9,57.9,39.9,0.0,999.9,0,348
5,2022,04,29,2022-04-29,50.4,8.1,1018.1,10.0,7.2,13.0,21.0,63.0,39.9,0.0,999.9,0,361
6,2022,04,30,2022-04-30,54.9,16.1,1019.2,10.0,3.4,7.0,17.1,68.0,41.0,0.0,999.9,0,321
7,2022,05,01,2022-05-01,57.6,29.4,1019.3,10.0,2.1,7.0,17.1,69.1,44.1,0.0,999.9,0,278
1,2022,05,02,2022-05-02,54.1,48.1,1017.5,6.6,4.1,8.0,15.0,69.1,46.9,0.22,999.9,0,282
2,2022,05,03,2022-05-03,55.7,47.4,1020.7,9.9,4.8,8.9,15.0,62.1,51.1,0.01,999.9,0,282
3,2022,05,04,2022-05-04,54.7,49.7,1016.3,7.4,2.8,8.9,14.0,64.9,50.0,0.05,999.9,0,251
