"","day","temp","dewp","num_collisions"
"1881",6,46.1,40.5,540
"1882",7,42.4,39.8,448
"1883",1,45.7,34.8,557
"1884",2,46.5,21,631
"1885",3,49.7,28.3,654
"1886",4,55.6,37.8,619
"1888",6,40.3,28,609
"1889",7,40.8,25.4,457
"1890",1,37,21.5,616
"1891",2,38.6,24.1,676
"1892",3,35.6,31.7,517
"1893",4,35.7,28,633
"1894",5,35.3,21.7,751
"1895",6,35.7,19.9,567
"1896",7,37.7,18.8,465
"1897",1,37.8,24.4,679
"1898",2,35.8,29.6,578
"1899",3,34.8,19.7,652
"1900",4,36.8,20.5,689
"1901",5,35.9,20.3,753
"1902",6,35.6,11.7,562
"1903",7,36.2,5.8,526
"1904",1,39.4,10.8,686
"1905",2,35,8.8,597
"1906",3,34.6,24.9,477
"1907",4,37.7,26.9,760
"1908",5,41.6,20.8,732
"1909",6,42,18.7,550
"1910",7,39.5,21.7,491
"1911",1,40.6,20.3,710
"1912",2,39.8,21.8,627
"1913",3,43.9,33.7,629
"1914",4,50.8,44.8,613
"1915",5,52.5,46.3,580
"1916",6,46.6,21.5,589
"1917",7,51.1,27.8,399
"1918",1,39.4,25.8,562
"1919",2,40.6,34.1,551
"1920",3,46.7,39,554
"1921",4,40.2,13.9,531
"1922",5,44.8,25,515
"1923",6,45.7,23.7,487
"1924",7,38.6,13.9,468
"1925",1,38,15.2,625
"1926",2,42.9,28.2,668
"1927",3,44.2,20.3,612
"1928",4,51.5,33.2,610
"1929",5,67.3,41.9,755
"1930",6,67.9,48.3,624
"1931",7,42.8,33.6,510
"1932",1,45.5,42,741
"1933",2,44.6,30.7,600
"1934",3,43.9,26,662
"1935",4,45,33.7,706
"1936",5,42,22.8,707
"1937",6,48.3,22.2,584
"1938",7,54.5,17.7,568
"1939",1,54.7,27.8,675
"1940",2,55.6,38.4,671
"1941",3,56.3,53.3,626
"1942",4,59.7,47.6,729
"1943",5,55.7,44.6,690
"1944",6,56.4,48.6,604
"1945",7,52.7,41.6,505
"1946",1,48,31.6,656
"1947",2,61.1,31,713
"1948",3,77,34.6,792
"1949",4,80.9,48.8,790
"1950",5,76.3,63.2,723
"1951",6,70.6,42.8,602
"1952",7,63.8,47.2,495
"1953",1,62.5,49.3,695
"1954",2,61.7,48.3,736
"1955",3,63,46.8,711
"1956",4,59.4,51.9,663
"1957",5,64.2,44.9,805
"1958",6,58,45.8,602
"1959",7,52.9,49.8,529
"1960",1,58,53.2,689
"1961",2,69.5,61.8,778
"1962",3,62.4,58.2,686
"1963",4,61.2,58.5,732
"1964",5,64.3,51.8,616
"1965",6,53.8,46,583
"1966",7,67.5,60.9,578
"1967",1,68.1,49.9,626
"1968",2,63,51.1,689
"1969",3,66.7,57.5,729
"1970",4,73.2,46.6,770
"1971",5,75.3,50.6,799
"1972",6,79.9,64.5,601
"1973",7,67.2,60.5,487
"1974",1,60.4,53.3,409
"1975",2,72.8,61.9,809
"1976",3,70,62.3,708
"1977",4,64.8,60.4,698
"1978",5,70.2,66.2,751
"1979",6,76.8,68.2,622
"1980",7,64,55.7,525
"1981",1,58.8,51.9,698
"1982",2,65.6,52.2,688
"1983",3,63.8,48.8,651
"1984",4,63.6,53.2,693
"1985",5,69.1,58.1,757
"1986",6,74.4,56.2,706
"1987",7,68.3,53.2,533
"1988",1,63.9,50.3,686
"1989",2,64.6,46.8,720
"1990",3,68.7,60.5,706
"1991",4,75.8,55.1,833
"1992",5,70.2,50.2,728
"1993",6,73.1,50.2,677
"1994",7,77.5,52.6,627
"1995",1,80.9,65.1,808
"1996",2,80.6,65.5,812
"1997",3,75.9,54.2,698
"1998",4,74,62.4,815
"1999",5,71,59.8,728
"2000",6,64.2,58.2,513
"2001",7,72.3,65,553
"2002",1,74.1,57.7,733
"2003",2,70.5,52.1,762
"2004",3,69.3,59.1,540
"2005",4,73.3,69.7,737
"2006",5,79,64.6,845
"2007",6,83.1,59.4,651
"2008",7,86.4,67.6,563
"2009",1,86.6,69.4,719
"2010",2,82.5,74.4,678
"2011",3,80.4,73,406
"2012",4,81,72.2,720
"2013",5,78.2,71,654
"2014",6,70.3,47.6,526
"2015",7,71.3,51.4,545
"2016",1,75.7,54.9,672
"2017",2,80.8,58.8,727
"2018",3,80.9,63.3,627
"2019",4,74.3,60.4,642
"2020",5,75.5,58.8,726
"2021",6,78.5,59.7,577
"2022",7,75.5,67.7,564
"2023",1,81.5,70.6,719
"2024",2,79.2,72,680
"2025",3,74.4,62.3,688
"2026",4,74.4,50.7,739
"2027",5,74.2,59.7,700
"2028",6,71.8,58.8,622
"2029",7,72.7,69.8,540
"2030",1,75.6,73.3,614
"2031",2,77.8,72.8,654
"2032",3,75.8,73,657
"2033",4,76.5,71,606
"2034",5,78.9,69.9,753
"2035",6,75.6,69,637
"2036",7,76.4,61.6,463
"2037",1,74.6,61.2,580
"2038",2,73,64.6,709
"2039",3,77.2,71.6,660
"2040",4,80.8,71.1,722
"2041",5,77,73.2,749
"2042",6,77.8,71.4,605
"2043",7,81.8,67.3,573
"2044",1,84.4,69.6,632
"2045",2,82.5,73.1,658
"2046",3,80.4,71,656
"2047",4,80.7,69.5,709
"2048",5,79.3,62.6,707
"2049",6,74.6,69.7,568
"2050",7,76,70.8,499
"2051",1,73.6,70.6,617
"2052",2,74.1,70.6,701
"2053",3,76.9,66.4,645
"2054",4,82,68.1,647
"2055",5,82.5,71.4,703
"2056",6,76.9,71.9,579
"2057",7,70.8,65.4,490
"2058",1,70.3,62.6,562
"2059",2,71.7,63.7,580
"2060",3,75.5,67.8,599
"2061",4,72.1,55.9,610
"2062",5,73,56.4,681
"2063",6,73.2,57.9,552
"2064",7,74.8,62.8,528
"2065",1,80.3,68.9,651
"2066",2,85.5,71.7,715
"2067",3,86.5,71.8,685
"2068",4,84.2,69.7,736
"2069",5,74.9,64.5,623
"2070",6,72.6,61.7,529
"2071",7,73.4,65.7,528
"2072",1,80.7,72.4,533
"2073",2,83.8,70,786
"2074",3,82,71.7,768
"2075",4,82.5,73,822
"2076",5,73.9,68.8,671
"2077",6,68.3,58.9,568
"2078",7,59.1,53.7,556
"2079",1,58.7,56.6,650
"2080",2,66.8,64.6,544
"2081",3,73.5,71.2,783
"2082",4,71.7,68.7,718
"2083",5,71.3,66.5,684
"2084",6,72,65.2,596
"2085",7,73.8,64.5,597
"2086",1,73.2,67.3,673
"2087",2,74.8,71.5,740
"2088",3,73.8,66.2,519
"2089",4,68.1,60.4,659
"2090",5,68.7,61.5,715
"2091",6,70.4,58.6,562
"2092",7,62.9,51.9,475
"2093",1,63,53.9,594
"2094",2,64.5,60.7,715
"2095",3,74.9,71.7,755
"2096",4,67.7,56.7,672
"2097",5,61.6,56.3,712
"2098",6,63.6,54.9,604
"2099",7,62.4,50.3,510
"2100",1,68.5,61.5,583
"2101",2,71.9,65.6,613
"2102",3,68.4,61.7,778
"2103",4,67.7,62.5,717
"2104",5,66.4,57.1,796
"2105",6,64.2,59.5,544
"2106",7,71.6,66.9,529
"2107",1,68.2,64.6,501
"2108",2,69.8,66.1,628
"2109",3,73.3,68.5,708
"2110",4,73.1,70,741
"2111",5,62.3,52.9,830
"2112",6,51.5,40.4,577
"2113",7,51.9,41.3,516
"2114",1,58.8,53.3,692
"2115",2,54.7,40.4,688
"2116",3,53.1,38.2,699
"2117",4,46.7,25.1,735
"2118",5,49.2,33,787
"2119",6,56.8,47.3,629
"2120",7,47.9,33.1,593
"2121",1,44.2,30.3,650
"2122",2,54,40,681
"2123",3,50,34,719
"2124",4,45.5,30.6,763
"2125",5,43.7,31.4,747
"2126",6,47.4,43.8,757
"2127",7,48.5,44.4,556
"2128",1,51.4,44.1,696
"2129",2,48.3,32.3,721
"2130",3,53.1,38,646
"2131",4,62.2,52.7,696
"2132",5,67.7,61.4,746
"2133",6,58.4,51.3,656
"2134",7,48.9,33,502
"2135",1,50.2,43.8,759
"2136",2,52.7,51.6,679
"2137",3,57,44.3,696
"2138",4,52,32.8,631
"2140",6,45.9,34.7,606
"2141",7,38.8,20.5,500
"2142",1,42.8,26.8,497
"2143",2,46.6,41.8,754
"2144",3,38.7,19.3,688
"2146",5,38.9,33.8,720
"2147",6,42,30,559
"2148",7,42.2,27.5,470
"2149",1,45.5,37.3,697
"2150",2,45.4,36.9,695
"2151",3,40.1,25,732
"2152",4,25.2,3.2,412
"2153",5,22.3,1.7,476
"2154",6,36.7,23.4,536
"2155",7,49.1,42.4,483
"2156",1,50,40.9,743
"2157",2,43.3,34.5,609
"2158",3,38.6,24.8,573
"2159",4,41.8,25.9,646
"2160",5,39.9,27.7,743
"2161",6,41.2,32.5,601
"2162",7,47.4,45.5,558
"2163",1,53.5,44.6,697
"2164",2,40.7,22.5,684
"2165",3,32.5,16.4,652
"2166",4,34.5,18.8,681
"2167",5,36.5,17.6,705
"2168",6,29.7,13,652
"2169",7,32.1,16.4,465
"2170",1,33.4,17.3,651
"2171",2,34.2,20.2,707
"2172",3,36.1,21.7,631
"2173",4,35.9,26.2,686
"2174",5,44.4,39.3,841
"2175",6,49.7,46.5,628
"2176",7,42.2,37.1,622
"2177",1,40.4,32,689
"2178",2,35.5,15.8,731
"2179",3,32.1,16.4,749
"2180",4,41.8,31.3,806
"2181",5,54.7,53.3,782
"2182",6,47.9,39.9,568
"2183",7,40,23.5,505
"2184",1,39.5,29.8,580
"2186",3,36.8,21.4,514
"2187",4,40.3,26.6,582
"2188",5,48.8,44.8,681
"2189",6,51.9,41.7,499
"2190",7,37.4,25.7,404
"2191",1,41,33.5,622
"2192",2,50.5,43.2,430
"2193",3,38,23.2,502
"2194",4,41.1,29.4,504
"2195",5,39.7,26.4,598
"2196",6,44.2,41,455
"2197",7,43.5,30,376
"2198",1,29.5,7.7,584
"2199",2,38.9,31.3,571
"2200",3,42.7,30.1,514
"2201",4,33,16.1,580
"2202",5,26.7,6.8,644
"2203",6,25.6,4.9,520
"2204",7,29.4,9.9,374
"2205",1,26.7,11.2,703
"2206",2,29.3,12,618
"2207",3,34,19.6,579
"2208",4,30.1,10,586
"2209",5,33.4,26.3,596
"2210",6,35.1,23.4,479
"2211",7,34,29.5,411
"2212",1,10.7,-5.3,412
"2213",2,18.9,-0.6,627
"2214",3,35.5,15.8,553
"2215",4,52.3,47.5,592
"2216",5,36,17.7,666
"2217",6,29.1,3.5,533
"2218",7,39.6,22.2,445
"2219",1,31.4,11.7,565
"2220",2,32.7,21.7,681
"2221",3,28.6,15.7,630
"2222",4,8.4,-13,601
"2223",5,14.9,-7.7,651
"2224",6,23.3,5,577
"2225",7,39,25.8,490
"2226",1,48.3,32.9,651
"2227",2,53.4,39.4,570
"2228",3,43.1,30.2,615
"2229",4,41.4,38.7,588
"2230",5,45,36.1,661
"2231",6,29.5,6.3,540
"2232",7,28.3,8.7,445
"2233",1,33.9,16.4,568
"2234",2,30.8,18,687
"2235",3,36.5,29,639
"2236",4,37.3,18.7,664
"2237",5,48.4,34.5,616
"2238",6,42.3,21.8,535
"2239",7,32.2,14.8,439
"2240",1,35.6,29.7,406
"2241",2,28.2,8.9,527
"2242",3,28.7,13.2,615
"2243",4,37.9,32,597
"2244",5,42.3,23.2,546
"2245",6,37.3,22.7,439
"2246",7,40.9,37.5,401
"2247",1,40.8,17.2,700
"2248",2,30.1,6.3,670
"2249",3,26.3,7.1,529
"2250",4,31,17.7,699
"2251",5,30.2,19.6,711
"2252",6,34.7,29,642
"2253",7,38.4,26.3,503
"2254",1,34.6,27.4,503
"2255",2,27.2,7.8,639
"2256",3,23.3,3.8,589
"2257",4,24.1,5.3,556
"2258",5,30.5,11.1,652
"2259",6,39.4,20.8,523
"2260",7,38.5,32.9,462
"2261",1,45.7,31.1,645
"2262",2,40.1,17.2,586
"2263",3,38.6,18.7,562
"2264",4,47.3,31.7,611
"2265",5,58.2,48,673
"2266",6,51.2,30,550
"2267",7,39.1,12.2,419
"2268",1,38.3,11.2,575
"2269",2,41.6,15.5,565
"2270",3,44.3,24.1,584
"2271",4,43.9,37.8,624
"2272",5,43.7,36.5,718
"2273",6,40.6,20.1,530
"2274",7,47.3,11.8,466
"2275",1,52.5,25.3,526
"2276",2,42.1,5.1,610
"2277",3,39.7,9.7,562
"2278",4,42.4,26.6,644
"2279",5,52.8,37.8,563
"2280",6,58.8,43.2,516
"2281",7,54.7,42.1,450
"2282",1,40,15.6,602
"2283",2,43.7,19.4,553
"2284",3,51.6,28.3,613
"2285",4,52.3,14.8,660
"2286",5,42,17.6,701
"2287",6,49,38.8,587
"2288",7,58.2,39,487
"2289",1,63.6,50.3,594
"2290",2,49,43.9,537
"2291",3,51.8,33.3,633
"2292",4,46,20.7,537
"2293",5,52.9,36.3,688
"2294",6,65.4,57.7,599
"2295",7,67.4,57.9,457
"2296",1,57.6,47.7,657
"2297",2,52.4,20.9,638
"2298",3,54.6,30.9,621
"2299",4,55,41.4,540
"2300",5,66,56.5,551
"2301",6,61.1,58.6,456
"2302",7,57.4,48.8,398
"2303",1,57.1,49,522
"2304",2,63.3,50.6,592
"2305",3,65,44,515
"2306",4,56.3,39.5,518
"2307",5,53.5,50,500
"2308",6,54.3,37,526
"2309",7,49.6,36.4,395
"2310",1,49.5,29.7,565
"2311",2,52.4,46.8,587
"2312",3,53.7,44.1,599
"2313",4,58,51.5,668
"2314",5,52.9,48.6,651
"2315",6,58.5,54.6,553
"2316",7,55.2,53.4,529
"2317",1,57.7,47.8,630
"2318",2,60.1,49,647
"2319",3,61,49.9,649
"2320",4,55.9,43.3,593
"2321",5,61.8,54.1,660
"2322",6,64.1,47.9,637
"2323",7,50.2,46.7,589
"2324",1,45.1,43.6,613
"2325",2,46.7,43.4,621
"2326",3,53.5,42.3,691
"2327",4,62.8,44.8,642
"2328",5,67.8,51.5,726
"2329",6,65.4,46.4,649
"2330",7,66.9,55.1,547
"2331",1,74.9,63.6,689
"2332",2,66.1,40.7,745
"2333",3,64.4,36.1,693
"2334",4,64.2,51.5,722
"2335",5,68.8,55,728
"2336",6,63,48.6,520
"2337",7,70.3,58.1,510
"2338",1,72.3,54.3,442
"2339",2,67.2,55.8,654
"2340",3,65.6,60.2,601
"2341",4,60,57,625
"2342",5,69.1,60.1,765
"2343",6,71.1,56,557
"2344",7,71.2,60.1,515
"2345",1,64.4,44.9,659
"2346",2,62.4,39.3,615
"2347",3,70.7,53.9,655
"2348",4,75.5,64.9,744
"2349",5,72.8,59.3,734
"2350",6,71.6,53.7,580
"2351",7,68.3,47,526
"2352",1,63.4,55.6,613
"2353",2,69.9,57.9,682
"2354",3,67.1,45.6,686
"2355",4,62.4,54.1,634
"2356",5,63.8,52.5,749
"2357",6,70.7,47.4,620
"2358",7,72.8,60.7,509
"2359",1,72.9,65.8,552
"2360",2,70.8,67.2,721
"2361",3,68,65.9,591
"2362",4,69.2,67.5,697
"2363",5,70.9,62.9,771
"2364",6,71.3,49.1,635
"2365",7,73.7,50,559
"2366",1,76.1,54.9,731
"2367",2,76.1,68.3,662
"2368",3,78.6,63.7,803
"2369",4,81.3,59.5,734
"2370",5,81.2,58.2,753
"2371",6,80.4,65.1,660
"2372",7,76,61.9,569
"2373",1,74.3,55.2,693
"2374",2,78.4,60.2,591
"2375",3,79.6,67.2,654
"2376",4,81,65.7,394
"2377",5,77.5,69.5,542
"2378",6,80.7,72.6,471
"2379",7,78.5,67.3,441
"2380",1,72.6,62.7,592
"2381",2,77.7,61.3,661
"2382",3,80.7,64.3,553
"2383",4,78.5,66.8,658
"2384",5,77,68.4,747
"2385",6,77.7,62.5,558
"2386",7,82,61.5,497
"2387",1,78.2,56.2,637
"2388",2,81.5,61.3,658
"2389",3,85.3,70.4,630
"2390",4,75.1,72.8,620
"2391",5,78.8,71.2,666
"2392",6,88.2,73.3,586
"2393",7,88.7,73.6,477
"2394",1,81.7,70.7,641
"2395",2,71.3,67.4,553
"2396",3,73.5,62.2,626
"2397",4,76.4,58.6,605
"2398",5,77.6,60,650
"2399",6,78.2,62.3,602
"2400",7,79.9,64.6,527
"2401",1,81.2,66.3,649
"2402",2,84.2,68.7,638
"2403",3,78.9,67.8,604
"2404",4,76.9,64.3,618
"2405",5,78.2,61.4,610
"2406",6,77.7,67.1,566
"2407",7,76.7,65.9,499
"2408",1,76.3,60,616
"2409",2,74.6,68.8,551
"2410",3,75.7,70.1,608
"2411",4,74.1,66.5,646
"2412",5,72.8,62.9,645
"2413",6,73.7,53.1,572
"2414",7,72.3,51.5,484
"2415",1,76,56,586
"2416",2,75.8,66.8,469
"2417",3,76.6,68.8,537
"2418",4,75.6,66,560
"2419",5,73.5,65.6,523
"2420",6,77.4,70.3,533
"2421",7,79.3,72.9,481
"2422",1,78.5,69.3,563
"2423",2,80.4,66.1,574
"2424",3,79.6,70.7,522
"2425",4,80.7,69.2,587
"2426",5,70.2,64,569
"2427",6,69.7,52.2,514
"2428",7,69.2,55.1,482
"2429",1,66.5,53.9,494
"2430",2,67.7,56.8,529
"2431",3,69.7,64.8,553
"2432",4,73.1,58.9,592
"2433",5,75.5,56.5,630
"2434",6,75.8,55.8,502
"2435",7,71,54.2,473
"2436",1,70.8,64.8,427
"2437",2,73.6,62.2,652
"2438",3,75.3,65.2,600
"2439",4,71,55.7,628
"2440",5,64.8,57.2,591
"2441",6,64.2,52.8,489
"2442",7,69.1,54.8,462
"2443",1,70.5,57.3,603
"2444",2,70.4,64.3,605
"2445",3,76.1,66.2,624
"2446",4,76.5,68.2,689
"2447",5,63.5,53.9,687
"2448",6,67.8,57.7,488
"2449",7,74.5,60.8,604
"2450",1,72.9,59.4,620
"2451",2,69.5,47.7,635
"2452",3,64,49.7,605
"2453",4,60.6,38,605
"2454",5,65.6,45.7,688
"2455",6,71.8,49.8,577
"2456",7,75.1,59.7,515
"2457",1,78.7,64,639
"2458",2,72.2,55.8,628
"2459",3,67.9,49.4,604
"2460",4,70.5,57.6,645
"2461",5,66.3,51.7,703
"2462",6,71.3,60.2,532
"2463",7,74.4,58.8,488
"2464",1,65.3,48.5,435
"2465",2,69.9,57.9,454
"2466",3,78.7,66.2,688
"2467",4,58.5,55.3,690
"2468",5,59.2,49.8,708
"2469",6,52,35.2,557
"2470",7,62.8,52.4,435
"2471",1,71.5,60.6,575
"2472",2,60.5,51.4,523
"2473",3,56.6,46.7,383
"2474",4,59.5,42.3,615
"2475",5,59.4,37.9,606
"2476",6,59.8,46.6,502
"2477",7,59.5,45.9,441
"2478",1,63.7,49.2,400
"2479",2,58.4,37.9,549
"2480",3,59.6,52,658
"2481",4,55,43.7,608
"2482",5,53.2,38,634
"2483",6,50.8,35.8,586
"2484",7,54.3,46.4,500
"2485",1,56.4,46.9,559
"2486",2,57.5,51.3,562
"2487",3,60.6,48.6,669
"2488",4,57.7,34.8,613
"2489",5,58.1,45.8,647
"2490",6,58.7,44.6,525
"2491",7,59.5,54.1,467
"2492",1,58.9,50.1,607
"2493",2,56.6,53.1,639
"2494",3,60,58.2,595
"2495",4,64.7,62.9,616
"2496",5,54.9,39,782
"2497",6,46,30.4,506
"2498",7,47.9,30.4,479
"2499",1,48.5,29,623
"2500",2,56,44.5,440
"2501",3,51,30.8,615
"2502",4,52,33.5,669
"2503",5,37.9,22.2,676
"2504",6,33.3,16.2,502
"2505",7,43.9,24,457
"2506",1,53.2,38.1,481
"2507",2,46.5,35.2,595
"2508",3,27.6,5.1,599
"2509",4,35,14.5,545
"2510",5,43.2,22,621
"2511",6,39.1,9.4,527
"2512",7,35.8,15.8,444
"2513",1,39.3,33.9,743
"2514",2,42.9,37.6,630
"2515",3,43.2,30.6,526
"2516",4,44.8,29.2,647
"2517",5,49.2,34.8,633
"2518",6,40.3,20.3,528
"2519",7,42.6,37,517
"2520",1,44.8,32.6,641
"2521",2,51.6,36.6,702
"2522",3,54.3,43.2,561
"2523",4,49.2,32,374
"2524",5,36.1,22,425
"2525",6,36.3,16.8,465
"2526",7,33.3,21,409
"2527",1,35.3,32.7,580
"2528",2,32.4,26,620
"2529",3,35.3,27.1,552
"2530",4,38.6,27.5,597
"2531",5,40.6,23.7,563
"2532",6,36.6,18.2,566
"2533",7,34,18.5,455
"2534",1,46.8,43.4,737
"2535",2,55.8,51.6,667
"2536",3,37.3,30.4,578
"2537",4,31.1,11,599
"2538",5,39.1,30.9,760
"2539",6,50.1,49.1,577
"2540",7,44.8,29.3,503
"2541",1,35.6,17.3,519
"2542",2,33.5,29.8,700
"2543",3,33,24.8,701
"2544",4,21.3,7.7,699
"2545",5,25.8,10.8,698
"2546",6,28.2,15.5,520
"2547",7,36.6,23.4,510
"2548",1,46.5,27,593
"2549",2,45,24.5,530
"2551",4,39.8,34.3,414
"2552",5,49.4,40.9,448
"2553",6,48,37.4,355
"2554",7,42.6,30.2,384
"2555",1,39.4,38.3,518
"2556",2,38.7,34.9,443
