day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
2,2015,09,01,2015-09-01,82.0,64.0,1016.4,8.5,2.6,7.0,999.9,91.0,75.9,0.0,999.9,0,626
3,2015,09,02,2015-09-02,81.1,64.3,1015.7,7.5,1.8,7.0,999.9,91.0,73.9,0.0,999.9,0,654
4,2015,09,03,2015-09-03,82.6,64.2,1011.3,6.8,1.8,6.0,999.9,93.0,73.9,0.0,999.9,0,665
5,2015,09,04,2015-09-04,80.6,65.2,1015.8,7.3,5.0,12.0,19.0,93.0,73.9,0.0,999.9,0,643
6,2015,09,05,2015-09-05,74.0,57.1,1023.7,10.0,4.4,8.9,999.9,84.9,66.9,0.0,999.9,0,541
7,2015,09,06,2015-09-06,74.1,55.8,1022.8,10.0,1.0,4.1,999.9,87.1,64.9,0.0,999.9,0,504
1,2015,09,07,2015-09-07,78.4,60.5,1018.9,10.0,3.4,7.0,999.9,91.9,64.9,0.0,999.9,0,485
2,2015,09,08,2015-09-08,84.2,64.2,1015.7,9.8,3.8,8.0,15.0,97.0,70.0,0.0,999.9,0,795
3,2015,09,09,2015-09-09,82.0,68.8,1012.8,10.0,4.0,8.9,22.0,97.0,75.9,0.0,999.9,0,740
4,2015,09,10,2015-09-10,75.2,69.8,1009.8,6.2,4.7,8.9,999.9,90.0,71.1,1.13,999.9,1,716
5,2015,09,11,2015-09-11,72.3,63.1,1007.6,8.4,5.6,8.9,15.9,81.0,66.0,0.45,999.9,0,765
6,2015,09,12,2015-09-12,74.0,63.4,1008.7,10.0,2.3,8.0,17.1,81.0,66.0,0.0,999.9,0,554
7,2015,09,13,2015-09-13,72.0,62.5,1005.9,8.6,5.2,9.9,22.0,80.1,66.9,0.29,999.9,0,478
1,2015,09,14,2015-09-14,66.4,46.7,1014.9,10.0,6.3,11.1,20.0,80.1,59.0,0.04,999.9,0,579
2,2015,09,15,2015-09-15,72.0,48.2,1024.5,10.0,2.1,5.1,999.9,82.9,63.0,0.0,999.9,0,579
3,2015,09,16,2015-09-16,75.8,53.6,1025.7,10.0,1.5,4.1,999.9,88.0,62.1,0.0,999.9,0,748
4,2015,09,17,2015-09-17,77.0,55.4,1021.3,10.0,1.3,5.1,999.9,89.1,66.0,0.0,999.9,0,744
5,2015,09,18,2015-09-18,76.3,54.7,1016.9,9.8,2.4,7.0,999.9,89.1,68.0,0.0,999.9,0,760
6,2015,09,19,2015-09-19,74.7,61.8,1014.4,9.3,1.8,5.1,999.9,87.1,68.0,0.0,999.9,0,655
7,2015,09,20,2015-09-20,73.9,57.0,1014.3,10.0,6.3,8.9,17.1,82.9,68.0,0.0,999.9,0,556
1,2015,09,21,2015-09-21,65.8,42.9,1021.6,10.0,7.4,11.1,19.0,79.0,59.0,0.0,999.9,0,624
2,2015,09,22,2015-09-22,66.8,47.6,1024.2,10.0,6.4,9.9,15.0,73.0,59.0,0.0,999.9,0,571
3,2015,09,23,2015-09-23,68.4,47.9,1023.9,10.0,3.3,5.1,999.9,80.1,59.0,0.0,999.9,0,501
4,2015,09,24,2015-09-24,69.7,51.9,1024.8,10.0,3.0,8.0,14.0,82.0,59.0,0.0,999.9,0,619
5,2015,09,25,2015-09-25,69.0,52.3,1027.6,10.0,5.5,8.9,15.9,82.0,60.1,0.0,999.9,0,585
6,2015,09,26,2015-09-26,66.5,49.1,1029.6,10.0,5.2,8.9,17.1,75.9,62.1,0.0,999.9,0,557
7,2015,09,27,2015-09-27,63.5,50.0,1030.5,10.0,4.8,7.0,999.9,72.0,55.9,0.0,999.9,0,493
